Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Specie ID	Score	File
13	Spectrogram 1	1	26.8	28.799000000000024	300.0	3500.0	FRAG	0.88	SMA03326_20210325_190000.wav
14	Spectrogram 1	1	36.0	37.999000000000024	300.0	3500.0	FRAG	0.8	SMA03326_20210325_190000.wav
1	Spectrogram 1	1	3.2	5.998999999999978	300.0	3500.0	FRAG	0.84	SMA03247_20210322_181000.wav
2	Spectrogram 1	1	4.8	6.7990000000000235	300.0	3500.0	FRAG	0.78	SMA03247_20210322_181000.wav
3	Spectrogram 1	1	8.4	10.399000000000024	300.0	3500.0	FRAG	0.87	SMA03247_20210322_181000.wav
4	Spectrogram 1	1	16.8	18.799000000000024	300.0	3500.0	FRAG	0.76	SMA03247_20210322_181000.wav
5	Spectrogram 1	1	28.0	29.999000000000024	300.0	3500.0	FRAG	0.92	SMA03247_20210322_181000.wav
6	Spectrogram 1	1	28.8	30.799000000000024	300.0	3500.0	FRAG	0.91	SMA03247_20210322_181000.wav
7	Spectrogram 1	1	31.2	33.19899999999991	300.0	3500.0	FRAG	0.79	SMA03247_20210322_181000.wav
8	Spectrogram 1	1	39.6	41.999	300.0	3500.0	FRAG	0.87	SMA03247_20210322_181000.wav
9	Spectrogram 1	1	43.2	45.19899999999991	300.0	3500.0	FRAG	0.82	SMA03247_20210322_181000.wav
10	Spectrogram 1	1	48.0	49.999000000000024	300.0	3500.0	FRAG	0.82	SMA03247_20210322_181000.wav
11	Spectrogram 1	1	48.8	50.79900000000002	300.0	3500.0	FRAG	0.75	SMA03247_20210322_181000.wav
12	Spectrogram 1	1	55.6	57.599000000000025	300.0	3500.0	FRAG	0.98	SMA03247_20210322_181000.wav
13	Spectrogram 1	1	56.4	58.799	300.0	3500.0	FRAG	0.97	SMA03247_20210322_181000.wav
1	Spectrogram 1	1	0.4	2.799000000000001	300.0	3500.0	FRAG	0.97	SMA03251_20210326_191000.wav
2	Spectrogram 1	1	7.6	9.599000000000023	300.0	3500.0	FRAG	0.78	SMA03251_20210326_191000.wav
3	Spectrogram 1	1	13.2	15.19899999999991	300.0	3500.0	FRAG	0.88	SMA03251_20210326_191000.wav
4	Spectrogram 1	1	15.6	17.599000000000025	300.0	3500.0	FRAG	0.78	SMA03251_20210326_191000.wav
5	Spectrogram 1	1	25.6	27.599000000000025	300.0	3500.0	FRAG	0.77	SMA03251_20210326_191000.wav
6	Spectrogram 1	1	27.2	29.19899999999991	300.0	3500.0	FRAG	0.76	SMA03251_20210326_191000.wav
7	Spectrogram 1	1	28.0	30.399	300.0	3500.0	FRAG	0.91	SMA03251_20210326_191000.wav
8	Spectrogram 1	1	29.6	32.39899999999998	300.0	3500.0	FRAG	0.84	SMA03251_20210326_191000.wav
9	Spectrogram 1	1	38.0	39.999000000000024	300.0	3500.0	FRAG	0.86	SMA03251_20210326_191000.wav
10	Spectrogram 1	1	39.6	41.599000000000025	300.0	3500.0	FRAG	0.81	SMA03251_20210326_191000.wav
11	Spectrogram 1	1	41.2	43.19899999999991	300.0	3500.0	FRAG	0.92	SMA03251_20210326_191000.wav
12	Spectrogram 1	1	46.4	48.39900000000002	300.0	3500.0	FRAG	0.82	SMA03251_20210326_191000.wav
13	Spectrogram 1	1	50.4	52.39900000000002	300.0	3500.0	FRAG	0.93	SMA03251_20210326_191000.wav
14	Spectrogram 1	1	54.4	56.39900000000002	300.0	3500.0	FRAG	0.76	SMA03251_20210326_191000.wav
15	Spectrogram 1	1	56.4	58.799	300.0	3500.0	FRAG	0.93	SMA03251_20210326_191000.wav
1	Spectrogram 1	1	8.8	10.799000000000024	300.0	3500.0	FRAG	0.76	SMA03326_20210325_195000.wav
2	Spectrogram 1	1	24.8	26.799000000000024	300.0	3500.0	FRAG	0.77	SMA03326_20210325_195000.wav
3	Spectrogram 1	1	26.4	28.399000000000022	300.0	3500.0	FRAG	0.84	SMA03326_20210325_195000.wav
4	Spectrogram 1	1	30.4	32.799	300.0	3500.0	FRAG	0.86	SMA03326_20210325_195000.wav
5	Spectrogram 1	1	32.8	35.199	300.0	3500.0	FRAG	0.8	SMA03326_20210325_195000.wav
6	Spectrogram 1	1	39.6	41.599000000000025	300.0	3500.0	FRAG	0.82	SMA03326_20210325_195000.wav
7	Spectrogram 1	1	46.0	47.999000000000024	300.0	3500.0	FRAG	0.83	SMA03326_20210325_195000.wav
8	Spectrogram 1	1	50.8	52.79900000000002	300.0	3500.0	FRAG	0.8	SMA03326_20210325_195000.wav
4	Spectrogram 1	1	0.8	3.1990000000000007	300.0	3500.0	FRAG	0.96	SMA03326_20210323_180000.wav
5	Spectrogram 1	1	3.6	5.9990000000000006	300.0	3500.0	FRAG	0.79	SMA03326_20210323_180000.wav
6	Spectrogram 1	1	4.8	6.7990000000000235	300.0	3500.0	FRAG	0.85	SMA03326_20210323_180000.wav
7	Spectrogram 1	1	6.0	7.999000000000024	300.0	3500.0	FRAG	0.81	SMA03326_20210323_180000.wav
8	Spectrogram 1	1	9.6	11.599000000000023	300.0	3500.0	FRAG	0.93	SMA03326_20210323_180000.wav
9	Spectrogram 1	1	10.4	12.399000000000024	300.0	3500.0	FRAG	0.8	SMA03326_20210323_180000.wav
10	Spectrogram 1	1	14.4	16.399000000000022	300.0	3500.0	FRAG	0.8	SMA03326_20210323_180000.wav
11	Spectrogram 1	1	19.2	21.599	300.0	3500.0	FRAG	0.95	SMA03326_20210323_180000.wav
12	Spectrogram 1	1	20.8	22.799000000000024	300.0	3500.0	FRAG	0.77	SMA03326_20210323_180000.wav
13	Spectrogram 1	1	22.0	23.999000000000024	300.0	3500.0	FRAG	0.97	SMA03326_20210323_180000.wav
14	Spectrogram 1	1	26.4	28.399000000000022	300.0	3500.0	FRAG	0.85	SMA03326_20210323_180000.wav
15	Spectrogram 1	1	30.0	31.999000000000024	300.0	3500.0	FRAG	0.83	SMA03326_20210323_180000.wav
16	Spectrogram 1	1	30.8	32.79900000000002	300.0	3500.0	FRAG	0.87	SMA03326_20210323_180000.wav
17	Spectrogram 1	1	32.0	34.399	300.0	3500.0	FRAG	0.82	SMA03326_20210323_180000.wav
18	Spectrogram 1	1	34.0	35.999000000000024	300.0	3500.0	FRAG	0.82	SMA03326_20210323_180000.wav
19	Spectrogram 1	1	35.2	37.19899999999991	300.0	3500.0	FRAG	0.88	SMA03326_20210323_180000.wav
20	Spectrogram 1	1	39.2	41.19899999999991	300.0	3500.0	FRAG	0.77	SMA03326_20210323_180000.wav
21	Spectrogram 1	1	40.0	41.999000000000024	300.0	3500.0	FRAG	0.8	SMA03326_20210323_180000.wav
22	Spectrogram 1	1	41.2	43.19899999999991	300.0	3500.0	FRAG	0.84	SMA03326_20210323_180000.wav
23	Spectrogram 1	1	42.8	44.79900000000002	300.0	3500.0	FRAG	0.83	SMA03326_20210323_180000.wav
24	Spectrogram 1	1	47.6	49.599000000000025	300.0	3500.0	FRAG	0.84	SMA03326_20210323_180000.wav
25	Spectrogram 1	1	48.4	51.19899999999998	300.0	3500.0	FRAG	0.95	SMA03326_20210323_180000.wav
26	Spectrogram 1	1	50.0	52.79899999999998	300.0	3500.0	FRAG	0.86	SMA03326_20210323_180000.wav
27	Spectrogram 1	1	51.6	53.999	300.0	3500.0	FRAG	0.92	SMA03326_20210323_180000.wav
28	Spectrogram 1	1	54.4	56.39900000000002	300.0	3500.0	FRAG	0.79	SMA03326_20210323_180000.wav
1	Spectrogram 1	1	0.0	1.9990000000000236	300.0	3500.0	FRAG	0.85	SMA03406_20210318_192000.wav
2	Spectrogram 1	1	10.0	11.999000000000024	300.0	3500.0	FRAG	0.89	SMA03406_20210318_192000.wav
3	Spectrogram 1	1	27.2	29.19899999999991	300.0	3500.0	FRAG	0.76	SMA03406_20210318_192000.wav
4	Spectrogram 1	1	49.6	51.599000000000025	300.0	3500.0	FRAG	0.8	SMA03406_20210318_192000.wav
1	Spectrogram 1	1	2.4	4.399000000000024	300.0	3500.0	FRAG	0.83	SMA03251_20210324_050000.wav
2	Spectrogram 1	1	3.6	5.599000000000023	300.0	3500.0	FRAG	0.88	SMA03251_20210324_050000.wav
3	Spectrogram 1	1	12.0	14.798999999999978	300.0	3500.0	FRAG	0.95	SMA03251_20210324_050000.wav
4	Spectrogram 1	1	14.8	17.199	300.0	3500.0	FRAG	0.88	SMA03251_20210324_050000.wav
5	Spectrogram 1	1	17.6	19.599000000000025	300.0	3500.0	FRAG	0.93	SMA03251_20210324_050000.wav
6	Spectrogram 1	1	21.2	23.19899999999991	300.0	3500.0	FRAG	0.81	SMA03251_20210324_050000.wav
7	Spectrogram 1	1	23.6	25.599000000000025	300.0	3500.0	FRAG	0.85	SMA03251_20210324_050000.wav
8	Spectrogram 1	1	24.4	26.399000000000022	300.0	3500.0	FRAG	0.81	SMA03251_20210324_050000.wav
9	Spectrogram 1	1	26.4	28.799	300.0	3500.0	FRAG	0.86	SMA03251_20210324_050000.wav
10	Spectrogram 1	1	31.6	33.599000000000025	300.0	3500.0	FRAG	0.86	SMA03251_20210324_050000.wav
11	Spectrogram 1	1	34.8	37.199	300.0	3500.0	FRAG	0.88	SMA03251_20210324_050000.wav
12	Spectrogram 1	1	37.6	39.599000000000025	300.0	3500.0	FRAG	0.81	SMA03251_20210324_050000.wav
13	Spectrogram 1	1	39.2	41.19899999999991	300.0	3500.0	FRAG	0.8	SMA03251_20210324_050000.wav
14	Spectrogram 1	1	40.4	42.39900000000002	300.0	3500.0	FRAG	0.76	SMA03251_20210324_050000.wav
15	Spectrogram 1	1	43.6	45.599000000000025	300.0	3500.0	FRAG	0.81	SMA03251_20210324_050000.wav
16	Spectrogram 1	1	45.2	47.19899999999991	300.0	3500.0	FRAG	0.92	SMA03251_20210324_050000.wav
17	Spectrogram 1	1	52.8	57.199	300.0	3500.0	FRAG	0.94	SMA03251_20210324_050000.wav
1	Spectrogram 1	1	5.2	7.598999999999887	300.0	3500.0	FRAG	0.86	SMA03326_20210322_183000.wav
2	Spectrogram 1	1	8.4	10.398999999999797	300.0	3500.0	FRAG	0.76	SMA03326_20210322_183000.wav
3	Spectrogram 1	1	10.8	12.799000000000024	300.0	3500.0	FRAG	0.88	SMA03326_20210322_183000.wav
4	Spectrogram 1	1	16.4	18.398999999999795	300.0	3500.0	FRAG	0.86	SMA03326_20210322_183000.wav
5	Spectrogram 1	1	26.8	28.799000000000024	300.0	3500.0	FRAG	0.78	SMA03326_20210322_183000.wav
6	Spectrogram 1	1	32.0	34.79899999999998	300.0	3500.0	FRAG	0.93	SMA03326_20210322_183000.wav
7	Spectrogram 1	1	34.0	35.999000000000024	300.0	3500.0	FRAG	0.86	SMA03326_20210322_183000.wav
8	Spectrogram 1	1	34.8	37.19900000000011	300.0	3500.0	FRAG	0.97	SMA03326_20210322_183000.wav
9	Spectrogram 1	1	36.0	37.999000000000024	300.0	3500.0	FRAG	0.79	SMA03326_20210322_183000.wav
10	Spectrogram 1	1	36.8	39.19900000000011	300.0	3500.0	FRAG	0.84	SMA03326_20210322_183000.wav
11	Spectrogram 1	1	47.2	49.19900000000003	300.0	3500.0	FRAG	0.93	SMA03326_20210322_183000.wav
12	Spectrogram 1	1	48.8	50.79900000000002	300.0	3500.0	FRAG	0.93	SMA03326_20210322_183000.wav
1	Spectrogram 1	1	2.0	3.9990000000000236	300.0	3500.0	FRAG	0.9	SMA03320_20210327_193000.wav
2	Spectrogram 1	1	4.4	6.398999999999797	300.0	3500.0	FRAG	0.85	SMA03320_20210327_193000.wav
3	Spectrogram 1	1	6.8	8.799000000000024	300.0	3500.0	FRAG	0.98	SMA03320_20210327_193000.wav
4	Spectrogram 1	1	10.8	12.799000000000024	300.0	3500.0	FRAG	0.87	SMA03320_20210327_193000.wav
5	Spectrogram 1	1	20.8	23.199000000000115	300.0	3500.0	FRAG	0.87	SMA03320_20210327_193000.wav
6	Spectrogram 1	1	22.0	23.999000000000024	300.0	3500.0	FRAG	0.89	SMA03320_20210327_193000.wav
7	Spectrogram 1	1	30.8	34.39899999999993	300.0	3500.0	FRAG	0.99	SMA03320_20210327_193000.wav
8	Spectrogram 1	1	33.6	35.599000000000025	300.0	3500.0	FRAG	0.89	SMA03320_20210327_193000.wav
9	Spectrogram 1	1	34.8	37.19900000000011	300.0	3500.0	FRAG	0.88	SMA03320_20210327_193000.wav
10	Spectrogram 1	1	36.0	37.999000000000024	300.0	3500.0	FRAG	0.94	SMA03320_20210327_193000.wav
11	Spectrogram 1	1	36.8	38.79900000000002	300.0	3500.0	FRAG	0.78	SMA03320_20210327_193000.wav
12	Spectrogram 1	1	37.6	39.599000000000025	300.0	3500.0	FRAG	0.81	SMA03320_20210327_193000.wav
13	Spectrogram 1	1	38.4	40.398999999999795	300.0	3500.0	FRAG	0.88	SMA03320_20210327_193000.wav
14	Spectrogram 1	1	39.6	41.999000000000116	300.0	3500.0	FRAG	0.89	SMA03320_20210327_193000.wav
15	Spectrogram 1	1	43.2	45.99899999999998	300.0	3500.0	FRAG	0.87	SMA03320_20210327_193000.wav
16	Spectrogram 1	1	48.4	50.798999999999886	300.0	3500.0	FRAG	0.92	SMA03320_20210327_193000.wav
17	Spectrogram 1	1	49.6	51.599000000000025	300.0	3500.0	FRAG	0.93	SMA03320_20210327_193000.wav
18	Spectrogram 1	1	51.2	53.19900000000003	300.0	3500.0	FRAG	0.93	SMA03320_20210327_193000.wav
19	Spectrogram 1	1	52.0	53.999000000000024	300.0	3500.0	FRAG	0.87	SMA03320_20210327_193000.wav
20	Spectrogram 1	1	52.8	55.598999999999975	300.0	3500.0	FRAG	0.93	SMA03320_20210327_193000.wav
21	Spectrogram 1	1	54.4	56.398999999999795	300.0	3500.0	FRAG	0.98	SMA03320_20210327_193000.wav
22	Spectrogram 1	1	55.2	57.99899999999998	300.0	3500.0	FRAG	0.99	SMA03320_20210327_193000.wav
23	Spectrogram 1	1	56.8	58.79900000000002	300.0	3500.0	FRAG	0.87	SMA03320_20210327_193000.wav
1	Spectrogram 1	1	0.8	2.7990000000000235	300.0	3500.0	FRAG	0.93	SMA03320_20210325_171000.wav
2	Spectrogram 1	1	1.6	3.5990000000000237	300.0	3500.0	FRAG	0.81	SMA03320_20210325_171000.wav
3	Spectrogram 1	1	5.6	7.599000000000023	300.0	3500.0	FRAG	0.76	SMA03320_20210325_171000.wav
4	Spectrogram 1	1	9.6	11.599000000000023	300.0	3500.0	FRAG	0.87	SMA03320_20210325_171000.wav
5	Spectrogram 1	1	14.0	15.999000000000024	300.0	3500.0	FRAG	0.86	SMA03320_20210325_171000.wav
6	Spectrogram 1	1	15.2	17.998999999999977	300.0	3500.0	FRAG	0.94	SMA03320_20210325_171000.wav
7	Spectrogram 1	1	16.8	18.799000000000024	300.0	3500.0	FRAG	0.76	SMA03320_20210325_171000.wav
8	Spectrogram 1	1	20.4	22.398999999999795	300.0	3500.0	FRAG	0.85	SMA03320_20210325_171000.wav
9	Spectrogram 1	1	34.0	35.999000000000024	300.0	3500.0	FRAG	0.82	SMA03320_20210325_171000.wav
10	Spectrogram 1	1	36.4	39.19899999999998	300.0	3500.0	FRAG	0.94	SMA03320_20210325_171000.wav
11	Spectrogram 1	1	43.6	45.599000000000025	300.0	3500.0	FRAG	0.83	SMA03320_20210325_171000.wav
12	Spectrogram 1	1	49.6	51.599000000000025	300.0	3500.0	FRAG	0.78	SMA03320_20210325_171000.wav
13	Spectrogram 1	1	50.8	53.19900000000011	300.0	3500.0	FRAG	0.85	SMA03320_20210325_171000.wav
14	Spectrogram 1	1	52.0	53.999000000000024	300.0	3500.0	FRAG	0.79	SMA03320_20210325_171000.wav
1	Spectrogram 1	1	0.0	1.9990000000000236	300.0	3500.0	FRAG	0.9	SMA03320_20210327_195000.wav
2	Spectrogram 1	1	5.6	7.599000000000023	300.0	3500.0	FRAG	0.81	SMA03320_20210327_195000.wav
3	Spectrogram 1	1	16.0	17.999000000000024	300.0	3500.0	FRAG	0.86	SMA03320_20210327_195000.wav
4	Spectrogram 1	1	16.8	18.799000000000024	300.0	3500.0	FRAG	0.95	SMA03320_20210327_195000.wav
5	Spectrogram 1	1	26.0	27.999000000000024	300.0	3500.0	FRAG	0.76	SMA03320_20210327_195000.wav
6	Spectrogram 1	1	28.0	30.398999999999887	300.0	3500.0	FRAG	0.91	SMA03320_20210327_195000.wav
7	Spectrogram 1	1	56.4	59.19899999999998	300.0	3500.0	FRAG	0.92	SMA03320_20210327_195000.wav
8	Spectrogram 1	1	58.0	59.999000000000024	300.0	3500.0	FRAG	0.89	SMA03320_20210327_195000.wav
1	Spectrogram 1	1	3.2	5.199000000000024	300.0	3500.0	FRAG	0.8	SMA03406_20210320_194000.wav
2	Spectrogram 1	1	4.0	5.999000000000024	300.0	3500.0	FRAG	0.77	SMA03406_20210320_194000.wav
3	Spectrogram 1	1	10.4	12.398999999999797	300.0	3500.0	FRAG	0.9	SMA03406_20210320_194000.wav
4	Spectrogram 1	1	14.4	16.798999999999886	300.0	3500.0	FRAG	0.85	SMA03406_20210320_194000.wav
5	Spectrogram 1	1	19.6	22.39899999999998	300.0	3500.0	FRAG	0.94	SMA03406_20210320_194000.wav
6	Spectrogram 1	1	28.8	31.59899999999998	300.0	3500.0	FRAG	0.98	SMA03406_20210320_194000.wav
7	Spectrogram 1	1	34.4	36.398999999999795	300.0	3500.0	FRAG	0.82	SMA03406_20210320_194000.wav
8	Spectrogram 1	1	43.2	45.19900000000003	300.0	3500.0	FRAG	0.85	SMA03406_20210320_194000.wav
9	Spectrogram 1	1	55.2	57.19900000000003	300.0	3500.0	FRAG	0.76	SMA03406_20210320_194000.wav
2	Spectrogram 1	1	2.4	4.399	400.0	3000.0	FUSC	0.76	SMA03294_20210607_181000.wav
3	Spectrogram 1	1	5.6	7.599	400.0	3000.0	FUSC	0.79	SMA03294_20210607_181000.wav
4	Spectrogram 1	1	20.0	22.399	400.0	3000.0	FUSC	0.76	SMA03294_20210607_181000.wav
5	Spectrogram 1	1	21.2	23.599	400.0	3000.0	FUSC	0.8	SMA03294_20210607_181000.wav
6	Spectrogram 1	1	24.4	26.799	400.0	3000.0	FUSC	0.78	SMA03294_20210607_181000.wav
7	Spectrogram 1	1	48.8	52.399	400.0	3000.0	FUSC	0.87	SMA03294_20210607_181000.wav
8	Spectrogram 1	1	53.2	55.199	400.0	3000.0	FUSC	0.81	SMA03294_20210607_181000.wav
9	Spectrogram 1	1	56.0	57.999	400.0	3000.0	FUSC	0.75	SMA03294_20210607_181000.wav
10	Spectrogram 1	1	56.8	59.999	400.0	3000.0	FUSC	0.83	SMA03294_20210607_181000.wav
1	Spectrogram 1	1	2.4	4.399000000000003	400.0	3000.0	FUSC	0.79	SMA03294_20210603_182000.wav
2	Spectrogram 1	1	11.2	13.198999999999995	400.0	3000.0	FUSC	0.89	SMA03294_20210603_182000.wav
3	Spectrogram 1	1	15.6	17.59900000000001	400.0	3000.0	FUSC	0.83	SMA03294_20210603_182000.wav
4	Spectrogram 1	1	16.4	19.598999999999997	400.0	3000.0	FUSC	0.9	SMA03294_20210603_182000.wav
5	Spectrogram 1	1	18.4	20.398999999999994	400.0	3000.0	FUSC	0.77	SMA03294_20210603_182000.wav
6	Spectrogram 1	1	45.6	47.59900000000001	400.0	3000.0	FUSC	0.8	SMA03294_20210603_182000.wav
7	Spectrogram 1	1	46.8	49.599000000000004	400.0	3000.0	FUSC	0.8	SMA03294_20210603_182000.wav
8	Spectrogram 1	1	58.0	59.998999999999995	400.0	3000.0	FUSC	0.76	SMA03294_20210603_182000.wav
1	Spectrogram 1	1	11.6	13.598999999999995	400.0	3000.0	FUSC	0.82	SMA03294_20210328_183000.wav
2	Spectrogram 1	1	12.8	15.199000000000002	400.0	3000.0	FUSC	0.82	SMA03294_20210328_183000.wav
3	Spectrogram 1	1	16.0	17.998999999999995	400.0	3000.0	FUSC	0.79	SMA03294_20210328_183000.wav
4	Spectrogram 1	1	16.8	18.798999999999996	400.0	3000.0	FUSC	0.75	SMA03294_20210328_183000.wav
5	Spectrogram 1	1	34.8	36.79899999999999	400.0	3000.0	FUSC	0.78	SMA03294_20210328_183000.wav
6	Spectrogram 1	1	37.2	39.19900000000003	400.0	3000.0	FUSC	0.76	SMA03294_20210328_183000.wav
7	Spectrogram 1	1	45.6	47.599	400.0	3000.0	FUSC	0.77	SMA03294_20210328_183000.wav
8	Spectrogram 1	1	46.4	48.398999999999994	400.0	3000.0	FUSC	0.79	SMA03294_20210328_183000.wav
9	Spectrogram 1	1	49.2	51.99900000000001	400.0	3000.0	FUSC	0.83	SMA03294_20210328_183000.wav
10	Spectrogram 1	1	56.0	57.998999999999995	400.0	3000.0	FUSC	0.79	SMA03294_20210328_183000.wav
11	Spectrogram 1	1	56.8	59.199	400.0	3000.0	FUSC	0.82	SMA03294_20210328_183000.wav
1	Spectrogram 1	1	5.2	7.199000000000024	400.0	3000.0	FUSC	0.8	SMA03406_20210605_184000.wav
2	Spectrogram 1	1	12.8	15.199000000000002	400.0	3000.0	FUSC	0.85	SMA03406_20210605_184000.wav
3	Spectrogram 1	1	25.2	27.199000000000023	400.0	3000.0	FUSC	0.86	SMA03406_20210605_184000.wav
4	Spectrogram 1	1	32.8	34.79899999999999	400.0	3000.0	FUSC	0.81	SMA03406_20210605_184000.wav
5	Spectrogram 1	1	38.4	40.398999999999994	400.0	3000.0	FUSC	0.84	SMA03406_20210605_184000.wav
6	Spectrogram 1	1	39.2	41.19900000000003	400.0	3000.0	FUSC	0.8	SMA03406_20210605_184000.wav
7	Spectrogram 1	1	40.8	42.79899999999999	400.0	3000.0	FUSC	0.8	SMA03406_20210605_184000.wav
8	Spectrogram 1	1	42.8	45.598999999999975	400.0	3000.0	FUSC	0.87	SMA03406_20210605_184000.wav
9	Spectrogram 1	1	45.6	47.599	400.0	3000.0	FUSC	0.84	SMA03406_20210605_184000.wav
10	Spectrogram 1	1	47.2	49.599000000000004	400.0	3000.0	FUSC	0.89	SMA03406_20210605_184000.wav
11	Spectrogram 1	1	51.6	53.999	400.0	3000.0	FUSC	0.81	SMA03406_20210605_184000.wav
26	Spectrogram 1	1	0.0	1.9989999999999952	400.0	3000.0	FUSC	0.76	SMA03406_20210601_200000.wav
27	Spectrogram 1	1	16.0	17.999000000000024	400.0	3000.0	FUSC	0.77	SMA03406_20210601_200000.wav
28	Spectrogram 1	1	18.8	20.798999999999968	400.0	3000.0	FUSC	0.79	SMA03406_20210601_200000.wav
29	Spectrogram 1	1	27.6	29.999000000000002	400.0	3000.0	FUSC	0.84	SMA03406_20210601_200000.wav
30	Spectrogram 1	1	38.0	39.999000000000024	400.0	3000.0	FUSC	0.78	SMA03406_20210601_200000.wav
24	Spectrogram 1	1	7.2	9.199000000000023	400.0	3000.0	FUSC	0.84	SMA03406_20210601_191000.wav
25	Spectrogram 1	1	8.4	11.199000000000035	400.0	3000.0	FUSC	0.87	SMA03406_20210601_191000.wav
26	Spectrogram 1	1	12.0	13.999000000000024	400.0	3000.0	FUSC	0.77	SMA03406_20210601_191000.wav
27	Spectrogram 1	1	13.6	15.598999999999966	400.0	3000.0	FUSC	0.84	SMA03406_20210601_191000.wav
28	Spectrogram 1	1	21.2	23.199000000000023	400.0	3000.0	FUSC	0.76	SMA03406_20210601_191000.wav
29	Spectrogram 1	1	28.0	29.999000000000024	400.0	3000.0	FUSC	0.79	SMA03406_20210601_191000.wav
30	Spectrogram 1	1	30.0	32.79899999999998	400.0	3000.0	FUSC	0.83	SMA03406_20210601_191000.wav
31	Spectrogram 1	1	34.8	36.798999999999964	400.0	3000.0	FUSC	0.78	SMA03406_20210601_191000.wav
32	Spectrogram 1	1	35.6	38.39899999999998	400.0	3000.0	FUSC	0.85	SMA03406_20210601_191000.wav
33	Spectrogram 1	1	38.0	39.999000000000024	400.0	3000.0	FUSC	0.8	SMA03406_20210601_191000.wav
34	Spectrogram 1	1	38.8	40.798999999999964	400.0	3000.0	FUSC	0.79	SMA03406_20210601_191000.wav
35	Spectrogram 1	1	39.6	41.59899999999997	400.0	3000.0	FUSC	0.81	SMA03406_20210601_191000.wav
36	Spectrogram 1	1	42.4	44.799	400.0	3000.0	FUSC	0.83	SMA03406_20210601_191000.wav
37	Spectrogram 1	1	52.4	54.39900000000002	400.0	3000.0	FUSC	0.79	SMA03406_20210601_191000.wav
9	Spectrogram 1	1	2.0	3.9990000000000236	400.0	3000.0	FUSC	0.86	SMA03320_20210327_195000.wav
10	Spectrogram 1	1	7.2	9.199000000000023	400.0	3000.0	FUSC	0.77	SMA03320_20210327_195000.wav
11	Spectrogram 1	1	14.8	16.798999999999968	400.0	3000.0	FUSC	0.81	SMA03320_20210327_195000.wav
12	Spectrogram 1	1	33.6	35.59899999999997	400.0	3000.0	FUSC	0.82	SMA03320_20210327_195000.wav
13	Spectrogram 1	1	34.4	36.39900000000002	400.0	3000.0	FUSC	0.79	SMA03320_20210327_195000.wav
14	Spectrogram 1	1	35.6	37.59899999999997	400.0	3000.0	FUSC	0.75	SMA03320_20210327_195000.wav
15	Spectrogram 1	1	39.2	41.19900000000003	400.0	3000.0	FUSC	0.78	SMA03320_20210327_195000.wav
16	Spectrogram 1	1	46.0	48.399	400.0	3000.0	FUSC	0.9	SMA03320_20210327_195000.wav
17	Spectrogram 1	1	51.2	53.19900000000003	400.0	3000.0	FUSC	0.75	SMA03320_20210327_195000.wav
18	Spectrogram 1	1	53.2	55.99900000000004	400.0	3000.0	FUSC	0.9	SMA03320_20210327_195000.wav
19	Spectrogram 1	1	57.6	59.59899999999997	400.0	3000.0	FUSC	0.84	SMA03320_20210327_195000.wav
24	Spectrogram 1	1	28.0	29.999000000000024	400.0	3000.0	FUSC	0.81	SMA03320_20210327_193000.wav
25	Spectrogram 1	1	29.2	31.199000000000023	400.0	3000.0	FUSC	0.78	SMA03320_20210327_193000.wav
26	Spectrogram 1	1	32.0	33.999000000000024	400.0	3000.0	FUSC	0.78	SMA03320_20210327_193000.wav
15	Spectrogram 1	1	18.4	20.399000000000022	400.0	3000.0	FUSC	0.77	SMA03320_20210325_191000.wav
16	Spectrogram 1	1	20.4	22.399000000000022	400.0	3000.0	FUSC	0.79	SMA03320_20210325_191000.wav
17	Spectrogram 1	1	23.2	25.199000000000023	400.0	3000.0	FUSC	0.87	SMA03320_20210325_191000.wav
18	Spectrogram 1	1	35.2	37.599000000000004	400.0	3000.0	FUSC	0.85	SMA03320_20210325_191000.wav
19	Spectrogram 1	1	41.6	46.39899999999998	400.0	3000.0	FUSC	0.83	SMA03320_20210325_191000.wav
20	Spectrogram 1	1	55.6	57.599000000000025	400.0	3000.0	FUSC	0.75	SMA03320_20210325_191000.wav
22	Spectrogram 1	1	1.6	3.999000000000001	400.0	3000.0	FUSC	0.78	SMA03320_20210319_183000.wav
23	Spectrogram 1	1	6.4	8.399000000000024	400.0	3000.0	FUSC	0.75	SMA03320_20210319_183000.wav
24	Spectrogram 1	1	7.2	9.19899999999991	400.0	3000.0	FUSC	0.77	SMA03320_20210319_183000.wav
25	Spectrogram 1	1	26.8	28.799000000000024	400.0	3000.0	FUSC	0.78	SMA03320_20210319_183000.wav
26	Spectrogram 1	1	46.0	48.79899999999998	400.0	3000.0	FUSC	0.84	SMA03320_20210319_183000.wav
2	Spectrogram 1	1	13.6	15.599000000000023	400.0	3000.0	FUSC	0.76	SMA03320_20210319_171000.wav
3	Spectrogram 1	1	18.0	19.999000000000024	400.0	3000.0	FUSC	0.76	SMA03320_20210319_171000.wav
4	Spectrogram 1	1	46.8	48.79900000000002	400.0	3000.0	FUSC	0.78	SMA03320_20210319_171000.wav
5	Spectrogram 1	1	50.0	51.999000000000024	400.0	3000.0	FUSC	0.85	SMA03320_20210319_171000.wav
1	Spectrogram 1	1	1.6	3.5990000000000237	400.0	3000.0	FUSC	0.76	SMA03406_20210608_181000.wav
