Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Peak Freq (Hz)	Event
62	Spectrogram 1	1	24.405333333	24.608000000	4101.562	4710.938	4218.750	
63	Spectrogram 1	1	24.469333333	24.640000000	6750.000	7171.875	7125.000	
64	Spectrogram 1	1	25.077333333	25.269333333	6773.438	7171.875	7125.000	
65	Spectrogram 1	1	25.205333333	25.546666667	1312.500	2648.438	2343.750	
66	Spectrogram 1	1	25.589333333	26.645333333	5742.188	6539.062	6187.500	
67	Spectrogram 1	1	25.642666667	26.400000000	1429.688	2695.312	2343.750	
68	Spectrogram 1	1	25.813333333	26.058666667	6843.750	7218.750	7031.250	
69	Spectrogram 1	1	26.005333333	26.122666667	4664.062	5109.375	4781.250	
70	Spectrogram 1	1	26.176000000	26.368000000	4031.250	4617.188	4031.250	
71	Spectrogram 1	1	26.858666667	27.082666667	6750.000	7171.875	7125.000	
72	Spectrogram 1	1	28.522666667	28.661333333	4101.562	4757.812	4125.000	
73	Spectrogram 1	1	28.533333333	28.842666667	5906.250	6328.125	6187.500	
74	Spectrogram 1	1	30.058666667	30.218666667	4078.125	4687.500	4218.750	
75	Spectrogram 1	1	31.050666667	31.296000000	5695.312	6304.688	6281.250	
76	Spectrogram 1	1	31.754666667	31.936000000	3984.375	4757.812	4031.250	
77	Spectrogram 1	1	33.717333333	33.888000000	4078.125	4710.938	4125.000	
78	Spectrogram 1	1	34.154666667	34.496000000	9890.625	10195.312	10031.250	
79	Spectrogram 1	1	34.496000000	34.730666667	4054.688	4359.375	4125.000	
80	Spectrogram 1	1	35.296000000	35.445333333	4054.688	4640.625	4218.750	
81	Spectrogram 1	1	35.882666667	36.309333333	679.688	1570.312	937.500	
82	Spectrogram 1	1	35.925333333	36.128000000	4101.562	5132.812	4125.000	
83	Spectrogram 1	1	36.213333333	36.458666667	1875.000	2460.938	2343.750	
84	Spectrogram 1	1	36.693333333	36.864000000	4031.250	4757.812	4031.250	
85	Spectrogram 1	1	36.693333333	37.365333333	1359.375	2648.438	2343.750	
86	Spectrogram 1	1	37.514666667	38.304000000	960.938	2625.000	2343.750	
87	Spectrogram 1	1	37.589333333	37.866666667	5976.562	6398.438	6281.250	
88	Spectrogram 1	1	37.642666667	37.792000000	4125.000	4523.438	4125.000	
89	Spectrogram 1	1	38.645333333	38.858666667	3984.375	4640.625	4031.250	
90	Spectrogram 1	1	38.901333333	40.320000000	10382.812	15000.000	11718.750	
91	Spectrogram 1	1	38.986666667	39.925333333	820.312	2484.375	1218.750	
92	Spectrogram 1	1	39.210666667	39.648000000	5648.438	6539.062	6281.250	
93	Spectrogram 1	1	40.064000000	43.402666667	726.562	2835.938	2062.500	
94	Spectrogram 1	1	40.458666667	40.661333333	4007.812	4781.250	4031.250	
95	Spectrogram 1	1	41.632000000	42.037333333	23203.125	24000.000	23718.750	
96	Spectrogram 1	1	41.941333333	42.240000000	4101.562	4453.125	4125.000	
97	Spectrogram 1	1	42.400000000	42.858666667	4031.250	4875.000	4031.250	
98	Spectrogram 1	1	44.618666667	44.938666667	4031.250	4640.625	4031.250	
99	Spectrogram 1	1	45.450666667	45.610666667	5882.812	6398.438	6281.250	
100	Spectrogram 1	1	45.898666667	46.048000000	5835.938	6421.875	6187.500	
101	Spectrogram 1	1	46.005333333	46.208000000	4007.812	4617.188	4031.250	
102	Spectrogram 1	1	46.240000000	46.410666667	5906.250	6585.938	6187.500	
103	Spectrogram 1	1	46.624000000	46.805333333	5765.625	6539.062	6187.500	
104	Spectrogram 1	1	46.965333333	47.125333333	5789.062	6351.562	6187.500	
105	Spectrogram 1	1	47.392000000	47.573333333	5765.625	6421.875	6187.500	
106	Spectrogram 1	1	47.434666667	47.594666667	4078.125	4710.938	4218.750	
107	Spectrogram 1	1	47.840000000	48.021333333	5695.312	6468.750	6187.500	
108	Spectrogram 1	1	48.202666667	48.384000000	5554.688	6492.188	6187.500	
109	Spectrogram 1	1	48.501333333	48.672000000	5742.188	6539.062	6187.500	
110	Spectrogram 1	1	48.821333333	48.992000000	5718.750	6632.812	6187.500	
111	Spectrogram 1	1	48.928000000	49.322666667	8835.938	10054.688	9093.750	
112	Spectrogram 1	1	48.938666667	49.301333333	17062.500	18375.000	18093.750	
113	Spectrogram 1	1	48.970666667	49.290666667	20625.000	22054.688	20906.250	
114	Spectrogram 1	1	49.034666667	49.226666667	16195.312	16546.875	16500.000	
115	Spectrogram 1	1	49.194666667	49.344000000	5742.188	6375.000	6187.500	
116	Spectrogram 1	1	49.194666667	49.376000000	4054.688	4640.625	4125.000	
117	Spectrogram 1	1	49.557333333	49.760000000	5695.312	6562.500	6187.500	
118	Spectrogram 1	1	49.845333333	50.016000000	5742.188	6562.500	6187.500	
119	Spectrogram 1	1	50.197333333	50.336000000	5765.625	6351.562	6187.500	
120	Spectrogram 1	1	50.474666667	50.858666667	5789.062	6539.062	6187.500	
121	Spectrogram 1	1	50.848000000	51.029333333	3984.375	4710.938	4031.250	
122	Spectrogram 1	1	51.392000000	51.904000000	1171.875	2906.250	2625.000	Crotophaga_ani
123	Spectrogram 1	1	51.424000000	51.616000000	5789.062	6421.875	6187.500	
124	Spectrogram 1	1	52.149333333	52.640000000	5789.062	6539.062	6281.250	
125	Spectrogram 1	1	52.277333333	52.736000000	1195.312	2882.812	1968.750	Crotophaga_ani
126	Spectrogram 1	1	52.330666667	52.544000000	4078.125	4710.938	4218.750	
127	Spectrogram 1	1	53.024000000	53.408000000	1265.625	2882.812	2718.750	Crotophaga_ani
128	Spectrogram 1	1	53.728000000	54.208000000	1007.812	2812.500	2531.250	
129	Spectrogram 1	1	53.738666667	53.952000000	4054.688	4640.625	4125.000	
130	Spectrogram 1	1	54.581333333	54.965333333	22945.312	23484.375	22968.750	
131	Spectrogram 1	1	54.826666667	55.189333333	23648.438	24000.000	23718.750	
132	Spectrogram 1	1	55.210666667	55.413333333	6093.750	6468.750	6375.000	
133	Spectrogram 1	1	55.701333333	55.893333333	4078.125	4664.062	4218.750	
134	Spectrogram 1	1	56.917333333	57.077333333	1195.312	2179.688	1312.500	
135	Spectrogram 1	1	57.002666667	57.152000000	5859.375	6234.375	6187.500	
136	Spectrogram 1	1	57.973333333	58.634666667	726.562	1875.000	1312.500	
137	Spectrogram 1	1	58.794666667	58.933333333	1195.312	1851.562	1312.500	
138	Spectrogram 1	1	59.157333333	59.520000000	773.438	1945.312	1312.500	
139	Spectrogram 1	1	59.616000000	59.733333333	1054.688	1593.750	1125.000	
